,Unnamed: 0,state,district,block,panchayat,village,stateCode,districtCode,blockCode,panchayatCode,locationType,name,slug,finyear,value,textValue,lastUpdateDate
1090,458,BIHAR,DARBHANGA,BAHERI,,,5,519,519005.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,386261.0,386261.0,2019-10-18
1091,606,BIHAR,DARBHANGA,BENIPUR,,,5,519,519009.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,102661.0,102661.0,2019-10-18
1092,754,BIHAR,DARBHANGA,BIRAUL,,,5,519,519011.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,597066.0,597066.0,2019-10-18
1093,902,BIHAR,DARBHANGA,DARBHANGA,,,5,519,519007.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,503697.0,503697.0,2019-10-18
1094,1050,BIHAR,DARBHANGA,GAURABAURAM,,,5,519,519014.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,282344.0,282344.0,2019-10-18
1095,1198,BIHAR,DARBHANGA,GHANSHYAMPUR,,,5,519,519010.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,171903.0,171903.0,2019-10-18
1096,1346,BIHAR,DARBHANGA,HANUMAN NAGAR,,,5,519,519015.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,181167.0,181167.0,2019-10-18
1097,1494,BIHAR,DARBHANGA,HAYAGHAT,,,5,519,519004.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,82469.0,82469.0,2019-10-18
1098,1642,BIHAR,DARBHANGA,JALE,,,5,519,519001.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,426206.0,426206.0,2019-10-18
1099,1790,BIHAR,DARBHANGA,KEOTIRUNWAY,,,5,519,519002.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,340205.0,340205.0,2019-10-18
1100,1938,BIHAR,DARBHANGA,KIRATPUR,,,5,519,519016.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,171244.0,171244.0,2019-10-18
1101,2086,BIHAR,DARBHANGA,KUSHESHWAR ASTHAN,,,5,519,519012.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,276406.0,276406.0,2019-10-18
1102,2234,BIHAR,DARBHANGA,KUSHESWAR ASTHAN EAST,,,5,519,519017.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,222688.0,222688.0,2019-10-18
1103,2382,BIHAR,DARBHANGA,MANIGACHHI,,,5,519,519008.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,376698.0,376698.0,2019-10-18
1104,2530,BIHAR,DARBHANGA,SINGHWARA,,,5,519,519003.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,350121.0,350121.0,2019-10-18
1105,2678,BIHAR,DARBHANGA,TARDIH,,,5,519,519018.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,126375.0,126375.0,2019-10-18
1106,162,BIHAR,GAYA,AMAS,,,5,507,507014.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,105879.0,105879.0,2019-10-18
1107,310,BIHAR,GAYA,ATRI,,,5,507,507006.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,108149.0,108149.0,2019-10-18
1108,458,BIHAR,GAYA,BANKEY BAZAR,,,5,507,507015.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,199301.0,199301.0,2019-10-18
1109,606,BIHAR,GAYA,BARACHATTI,,,5,507,507024.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,255073.0,255073.0,2019-10-18
1110,754,BIHAR,GAYA,BATHANI,,,5,507,507005.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,95023.0,95023.0,2019-10-18
1111,902,BIHAR,GAYA,BELAGANJ,,,5,507,507003.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,243136.0,243136.0,2019-10-18
1112,1050,BIHAR,GAYA,BODHGAYA,,,5,507,507021.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,188437.0,188437.0,2019-10-18
1113,1198,BIHAR,GAYA,DOBHI,,,5,507,507020.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,212242.0,212242.0,2019-10-18
1114,1346,BIHAR,GAYA,DUMARIA,,,5,507,507018.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,179255.0,179255.0,2019-10-18
1115,1494,BIHAR,GAYA,FATEHPUR,,,5,507,507023.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,153028.0,153028.0,2019-10-18
1116,1642,BIHAR,GAYA,GURARU,,,5,507,507011.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,79436.0,79436.0,2019-10-18
1117,1790,BIHAR,GAYA,GURUA,,,5,507,507013.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,142169.0,142169.0,2019-10-18
1118,1938,BIHAR,GAYA,IMAMGANJ,,,5,507,507016.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,196708.0,196708.0,2019-10-18
1119,2086,BIHAR,GAYA,KHIZARSARAI,,,5,507,507004.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,244543.0,244543.0,2019-10-18
1120,2234,BIHAR,GAYA,KONCH,,,5,507,507001.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,263801.0,263801.0,2019-10-18
1121,2382,BIHAR,GAYA,MANPUR,,,5,507,507009.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,83657.0,83657.0,2019-10-18
1122,2530,BIHAR,GAYA,MOHANPUR,,,5,507,507017.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,214296.0,214296.0,2019-10-18
1123,2678,BIHAR,GAYA,MOHRA,,,5,507,507007.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,84974.0,84974.0,2019-10-18
1124,2826,BIHAR,GAYA,NAGAR,,,5,507,507010.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,116081.0,116081.0,2019-10-18
1125,2974,BIHAR,GAYA,PARAIYA,,,5,507,507012.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,75612.0,75612.0,2019-10-18
1126,3122,BIHAR,GAYA,SHERGHATTY,,,5,507,507019.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,95779.0,95779.0,2019-10-18
1127,3270,BIHAR,GAYA,TANKUPPA,,,5,507,507022.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,117494.0,117494.0,2019-10-18
1128,3418,BIHAR,GAYA,TEKARI,,,5,507,507002.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,298992.0,298992.0,2019-10-18
1129,3566,BIHAR,GAYA,WAZIRGANG,,,5,507,507008.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,231643.0,231643.0,2019-10-18
1130,162,BIHAR,GOPALGANJ,BAIKUNTHPUR,,,5,511,511010.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,197760.0,197760.0,2019-10-18
1131,310,BIHAR,GOPALGANJ,BARAULI,,,5,511,511009.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,155447.0,155447.0,2019-10-18
1132,458,BIHAR,GOPALGANJ,BHOREY,,,5,511,511003.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,193326.0,193326.0,2019-10-18
1133,606,BIHAR,GOPALGANJ,BIJAIPUR,,,5,511,511002.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,179075.0,179075.0,2019-10-18
1134,754,BIHAR,GOPALGANJ,GOPALGANJ,,,5,511,511007.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,109064.0,109064.0,2019-10-18
1135,902,BIHAR,GOPALGANJ,HATHUA,,,5,511,511004.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,190940.0,190940.0,2019-10-18
1136,1050,BIHAR,GOPALGANJ,KATAIYA,,,5,511,511001.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,138312.0,138312.0,2019-10-18
1137,1198,BIHAR,GOPALGANJ,KUCHAIKOTE,,,5,511,511006.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,289374.0,289374.0,2019-10-18
1138,1346,BIHAR,GOPALGANJ,MANJHA,,,5,511,511008.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,148384.0,148384.0,2019-10-18
1139,1494,BIHAR,GOPALGANJ,PANCHDEORI,,,5,511,511014.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,115406.0,115406.0,2019-10-18
1140,1642,BIHAR,GOPALGANJ,PHULWARIYA,,,5,511,511012.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,160593.0,160593.0,2019-10-18
1141,1790,BIHAR,GOPALGANJ,SIDHWALIA,,,5,511,511013.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,103340.0,103340.0,2019-10-18
1142,1938,BIHAR,GOPALGANJ,THAWE,,,5,511,511011.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,96970.0,96970.0,2019-10-18
1143,2086,BIHAR,GOPALGANJ,UCHKAGAON,,,5,511,511005.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,148981.0,148981.0,2019-10-18
1144,162,BIHAR,JAMUI,CHAKAI,,,5,550,550002.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,583449.0,583449.0,2019-10-18
1145,310,BIHAR,JAMUI,GIDHOR,,,5,550,550004.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,63740.0,63740.0,2019-10-18
1146,458,BIHAR,JAMUI,ISLAMNAGAR ALIGANJ,,,5,550,550010.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,125164.0,125164.0,2019-10-18
1147,606,BIHAR,JAMUI,JAMUI,,,5,550,550007.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,327510.0,327510.0,2019-10-18
1148,754,BIHAR,JAMUI,JHAJHA,,,5,550,550005.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,690717.0,690717.0,2019-10-18
1149,902,BIHAR,JAMUI,KHAIRA,,,5,550,550008.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,314401.0,314401.0,2019-10-18
1150,1050,BIHAR,JAMUI,LAXMIPUR,,,5,550,550006.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,352985.0,352985.0,2019-10-18
1151,1198,BIHAR,JAMUI,SIKANDRA,,,5,550,550009.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,341674.0,341674.0,2019-10-18
1152,1346,BIHAR,JAMUI,SONO,,,5,550,550001.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,428268.0,428268.0,2019-10-18
1153,162,BIHAR,JEHANABAD,GHOSHI,,,5,506,506003.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,343599.0,343599.0,2019-10-18
1154,310,BIHAR,JEHANABAD,HULASGANJ,,,5,506,506005.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,278464.0,278464.0,2019-10-18
1155,458,BIHAR,JEHANABAD,JEHANABAD,,,5,506,506001.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,404590.0,404590.0,2019-10-18
1156,606,BIHAR,JEHANABAD,KAKO,,,5,506,506002.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,434588.0,434588.0,2019-10-18
1157,754,BIHAR,JEHANABAD,MAKHDUMPUR,,,5,506,506004.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,694675.0,694675.0,2019-10-18
1158,902,BIHAR,JEHANABAD,MODANGANJ,,,5,506,506006.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,126936.0,126936.0,2019-10-18
1159,1050,BIHAR,JEHANABAD,RATNI FARIDPUR,,,5,506,506007.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,337850.0,337850.0,2019-10-18
1160,162,BIHAR,KAIMUR (BHABUA),ADHAURA,,,5,549,549001.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,163105.0,163105.0,2019-10-18
1161,310,BIHAR,KAIMUR (BHABUA),BHABUA,,,5,549,549002.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,537440.0,537440.0,2019-10-18
1162,458,BIHAR,KAIMUR (BHABUA),BHAGWANPUR,,,5,549,549003.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,174990.0,174990.0,2019-10-18
1163,606,BIHAR,KAIMUR (BHABUA),CHAINPUR,,,5,549,549004.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,296649.0,296649.0,2019-10-18
1164,754,BIHAR,KAIMUR (BHABUA),CHAND,,,5,549,549005.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,109120.0,109120.0,2019-10-18
1165,902,BIHAR,KAIMUR (BHABUA),DURGAWATI,,,5,549,549007.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,75470.0,75470.0,2019-10-18
1166,1050,BIHAR,KAIMUR (BHABUA),KUDRA,,,5,549,549008.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,207312.0,207312.0,2019-10-18
1167,1198,BIHAR,KAIMUR (BHABUA),MOHANIA,,,5,549,549009.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,252270.0,252270.0,2019-10-18
1168,1346,BIHAR,KAIMUR (BHABUA),NUAON,,,5,549,549010.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,103262.0,103262.0,2019-10-18
1169,1494,BIHAR,KAIMUR (BHABUA),RAMGARH,,,5,549,549011.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,108956.0,108956.0,2019-10-18
1170,1642,BIHAR,KAIMUR (BHABUA),RAMPUR,,,5,549,549006.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,95624.0,95624.0,2019-10-18
1171,162,BIHAR,KATIHAR,AMDABAD,,,5,524,524011.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,219752.0,219752.0,2019-10-18
1172,310,BIHAR,KATIHAR,AZAMNAGAR,,,5,524,524007.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,665452.0,665452.0,2019-10-18
1173,458,BIHAR,KATIHAR,BALRAMPUR,,,5,524,524005.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,126535.0,126535.0,2019-10-18
1174,606,BIHAR,KATIHAR,BARARI,,,5,524,524009.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,155279.0,155279.0,2019-10-18
1175,754,BIHAR,KATIHAR,BARSOI,,,5,524,524006.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,439330.0,439330.0,2019-10-18
1176,902,BIHAR,KATIHAR,DANDKHORA,,,5,524,524012.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,44597.0,44597.0,2019-10-18
1177,1050,BIHAR,KATIHAR,FALKA,,,5,524,524001.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,203222.0,203222.0,2019-10-18
1178,1198,BIHAR,KATIHAR,HASANGANJ,,,5,524,524013.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,43809.0,43809.0,2019-10-18
1179,1346,BIHAR,KATIHAR,KADWA,,,5,524,524004.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,334345.0,334345.0,2019-10-18
1180,1494,BIHAR,KATIHAR,KATIHAR,,,5,524,524003.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,54142.0,54142.0,2019-10-18
1181,1642,BIHAR,KATIHAR,KORHA,,,5,524,524002.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,664719.0,664719.0,2019-10-18
1182,1790,BIHAR,KATIHAR,KURSELA,,,5,524,524015.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,85808.0,85808.0,2019-10-18
1183,1938,BIHAR,KATIHAR,MANIHARI,,,5,524,524010.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,173705.0,173705.0,2019-10-18
1184,2086,BIHAR,KATIHAR,MANSAHI,,,5,524,524014.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,65971.0,65971.0,2019-10-18
1185,2234,BIHAR,KATIHAR,PRANPUR,,,5,524,524008.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,178414.0,178414.0,2019-10-18
1186,2382,BIHAR,KATIHAR,SAMELI,,,5,524,524016.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,86496.0,86496.0,2019-10-18
1187,162,BIHAR,KHAGARIA,ALLOURI,,,5,525,525007.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,195915.0,195915.0,2019-10-18
1188,310,BIHAR,KHAGARIA,BELDAUR,,,5,525,525004.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,135620.0,135620.0,2019-10-18
1189,458,BIHAR,KHAGARIA,CHAUTHAM,,,5,525,525005.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,103380.0,103380.0,2019-10-18
1190,606,BIHAR,KHAGARIA,GOGRI,,,5,525,525001.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,142085.0,142085.0,2019-10-18
1191,754,BIHAR,KHAGARIA,KHAGARIA,,,5,525,525003.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,193591.0,193591.0,2019-10-18
1192,902,BIHAR,KHAGARIA,MANSI,,,5,525,525006.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,42830.0,42830.0,2019-10-18
1193,1050,BIHAR,KHAGARIA,PARBATTA,,,5,525,525002.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,73928.0,73928.0,2019-10-18
1194,162,BIHAR,KISHANGANJ,BAHADURGANJ,,,5,542,542005.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,423941.0,423941.0,2019-10-18
1195,310,BIHAR,KISHANGANJ,DIGHALBANK,,,5,542,542002.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,360103.0,360103.0,2019-10-18
1196,458,BIHAR,KISHANGANJ,KISHANGANJ,,,5,542,542007.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,289835.0,289835.0,2019-10-18
1197,606,BIHAR,KISHANGANJ,KOCHADHAMAN,,,5,542,542006.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,292041.0,292041.0,2019-10-18
1198,754,BIHAR,KISHANGANJ,POTHIA,,,5,542,542004.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,470840.0,470840.0,2019-10-18
1199,902,BIHAR,KISHANGANJ,TERHAGACHH,,,5,542,542001.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,186048.0,186048.0,2019-10-18
1200,1050,BIHAR,KISHANGANJ,THAKURGANJ,,,5,542,542003.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,428804.0,428804.0,2019-10-18
1201,162,BIHAR,LAKHISARAI,Barahiya,,,5,546,546003.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,166601.0,166601.0,2019-10-18
1202,310,BIHAR,LAKHISARAI,CHANAN,,,5,546,546007.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,588572.0,588572.0,2019-10-18
1203,458,BIHAR,LAKHISARAI,halsi,,,5,546,546005.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,439091.0,439091.0,2019-10-18
1204,606,BIHAR,LAKHISARAI,Lakhisarai,,,5,546,546001.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,299560.0,299560.0,2019-10-18
1205,754,BIHAR,LAKHISARAI,Pipariya,,,5,546,546004.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,123891.0,123891.0,2019-10-18
1206,902,BIHAR,LAKHISARAI,ramagarh,,,5,546,546006.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,433231.0,433231.0,2019-10-18
1207,1050,BIHAR,LAKHISARAI,Surajgarha,,,5,546,546002.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,498354.0,498354.0,2019-10-18
1208,162,BIHAR,MADHEPURA,ALAMNAGAR,,,5,522,522007.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,355720.0,355720.0,2019-10-18
1209,310,BIHAR,MADHEPURA,BIHARIGANJ,,,5,522,522013.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,274161.0,274161.0,2019-10-18
1210,458,BIHAR,MADHEPURA,CHAUSA,,,5,522,522006.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,200927.0,200927.0,2019-10-18
1211,606,BIHAR,MADHEPURA,GAMHARIYA,,,5,522,522011.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,167894.0,167894.0,2019-10-18
1212,754,BIHAR,MADHEPURA,GHELARH,,,5,522,522012.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,328193.0,328193.0,2019-10-18
1213,902,BIHAR,MADHEPURA,GWALPARA,,,5,522,522010.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,204644.0,204644.0,2019-10-18
1214,1050,BIHAR,MADHEPURA,KUMARKHAND,,,5,522,522002.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,641994.0,641994.0,2019-10-18
1215,1198,BIHAR,MADHEPURA,MADHEPURA,,,5,522,522003.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,418674.0,418674.0,2019-10-18
1216,1346,BIHAR,MADHEPURA,MURLIGANJ,,,5,522,522004.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,366889.0,366889.0,2019-10-18
1217,1494,BIHAR,MADHEPURA,PURANI,,,5,522,522008.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,254368.0,254368.0,2019-10-18
1218,1642,BIHAR,MADHEPURA,SHANKARPUR,,,5,522,522009.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,230922.0,230922.0,2019-10-18
1219,1790,BIHAR,MADHEPURA,SINGHESHWAR,,,5,522,522001.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,278769.0,278769.0,2019-10-18
1220,1938,BIHAR,MADHEPURA,UDA KISHANGANJ,,,5,522,522005.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,317732.0,317732.0,2019-10-18
1221,162,BIHAR,MADHUBANI,ANDHRATHARHI,,,5,520,520014.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,161655.0,161655.0,2019-10-18
1222,310,BIHAR,MADHUBANI,BABU BARHI,,,5,520,520010.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,164228.0,164228.0,2019-10-18
1223,458,BIHAR,MADHUBANI,BASOPATTI,,,5,520,520003.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,159222.0,159222.0,2019-10-18
1224,606,BIHAR,MADHUBANI,BENIPATTI,,,5,520,520004.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,324135.0,324135.0,2019-10-18
1225,754,BIHAR,MADHUBANI,BISFI,,,5,520,520005.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,178438.0,178438.0,2019-10-18
1226,902,BIHAR,MADHUBANI,GHOGHARDIHA,,,5,520,520018.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,122045.0,122045.0,2019-10-18
1227,1050,BIHAR,MADHUBANI,HARLAKHI,,,5,520,520002.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,151814.0,151814.0,2019-10-18
1228,1198,BIHAR,MADHUBANI,JAINAGAR,,,5,520,520008.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,111550.0,111550.0,2019-10-18
1229,1346,BIHAR,MADHUBANI,JHANJHARPUR,,,5,520,520013.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,161181.0,161181.0,2019-10-18
1230,1494,BIHAR,MADHUBANI,KALUAHI,,,5,520,520006.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,35300.0,35300.0,2019-10-18
1231,1642,BIHAR,MADHUBANI,KHAJAULI,,,5,520,520007.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,95860.0,95860.0,2019-10-18
1232,1790,BIHAR,MADHUBANI,LADANIA,,,5,520,520009.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,130795.0,130795.0,2019-10-18
1233,1938,BIHAR,MADHUBANI,LAKHNAUR,,,5,520,520019.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,64578.0,64578.0,2019-10-18
1234,2086,BIHAR,MADHUBANI,LAUKAHA (KHUTAUNA),,,5,520,520016.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,169144.0,169144.0,2019-10-18
1235,2234,BIHAR,MADHUBANI,LAUKAHI,,,5,520,520017.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,180418.0,180418.0,2019-10-18
1236,2382,BIHAR,MADHUBANI,MADHEPUR,,,5,520,520020.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,342235.0,342235.0,2019-10-18
1237,2530,BIHAR,MADHUBANI,MADHWAPUR,,,5,520,520001.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,193819.0,193819.0,2019-10-18
1238,2678,BIHAR,MADHUBANI,PANDAUL,,,5,520,520012.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,238307.0,238307.0,2019-10-18
1239,2826,BIHAR,MADHUBANI,PHULPARAS,,,5,520,520015.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,96028.0,96028.0,2019-10-18
1240,2974,BIHAR,MADHUBANI,RAHIKA,,,5,520,520021.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,201816.0,201816.0,2019-10-18
1241,3122,BIHAR,MADHUBANI,RAJNAGAR,,,5,520,520011.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,178783.0,178783.0,2019-10-18
1242,162,BIHAR,MUNGER,ASARGANJ,,,5,526,526022.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,53312.0,53312.0,2019-10-18
1243,310,BIHAR,MUNGER,BARIYARPUR,,,5,526,526021.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,244506.0,244506.0,2019-10-18
1244,458,BIHAR,MUNGER,DHARHARA,,,5,526,526006.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,230224.0,230224.0,2019-10-18
1245,606,BIHAR,MUNGER,JAMALPUR,,,5,526,526002.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,43456.0,43456.0,2019-10-18
1246,754,BIHAR,MUNGER,KHARAGPUR,,,5,526,526005.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,836464.0,836464.0,2019-10-18
1247,902,BIHAR,MUNGER,MUNGER SADAR,,,5,526,526001.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,230314.0,230314.0,2019-10-18
1248,1050,BIHAR,MUNGER,SANGRAMPUR,,,5,526,526004.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,196396.0,196396.0,2019-10-18
1249,1198,BIHAR,MUNGER,TARAPUR,,,5,526,526003.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,201171.0,201171.0,2019-10-18
1250,1346,BIHAR,MUNGER,TETIABAMBAR,,,5,526,526023.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,522689.0,522689.0,2019-10-18
1251,162,BIHAR,MUZAFFARPUR,AURAI,,,5,515,515011.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,186982.0,186982.0,2019-10-18
1252,310,BIHAR,MUZAFFARPUR,Bandra,,,5,515,515016.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,223375.0,223375.0,2019-10-18
1253,458,BIHAR,MUZAFFARPUR,BOCHAHAN,,,5,515,515010.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,69174.0,69174.0,2019-10-18
1254,606,BIHAR,MUZAFFARPUR,GAIGHAT,,,5,515,515013.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,254234.0,254234.0,2019-10-18
1255,754,BIHAR,MUZAFFARPUR,KANTI,,,5,515,515006.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,37320.0,37320.0,2019-10-18
1256,902,BIHAR,MUZAFFARPUR,KATRA,,,5,515,515012.0,,block,Persondays Generated so far,persondays-generated-so-far,19.0,522165.0,522165.0,2019-10-18
